Date,Open,High,Low,Close,Adj Close,Volume
01-05-2024,799,805.9000244,787.0999756,790.9500122,788.5167236,11091198
30-04-2024,1005,1019.450012,997.5,1007.900024,1004.799316,9047011
29-04-2024,1003.049988,1005.75,999,1000.599976,997.5216675,4764750
26-04-2024,1007.799988,1008.950012,996.5999756,999.5,996.4251099,7937500
25-04-2024,992.5,1003.299988,989.5,1001.25,998.1697388,8366455
24-04-2024,992.4000244,995.9000244,988,991.6500244,988.5993042,4671450
23-04-2024,976,994.5,974.0499878,986.75,983.7143555,7994116
22-04-2024,978.75,978.75,966,973.5499878,970.5549316,7187959
19-04-2024,964,967.9500122,944,963.2000122,960.2368164,15381310
18-04-2024,996.3499756,1003.099976,966.25,971.3499756,968.3616943,13540490
16-04-2024,990,1004.900024,982.0999756,992.7999878,989.7457275,9574762
15-04-2024,998.0999756,1006.950012,978.5,998.7999878,995.7272339,12632409
09-04-2024,1079,1085,1072.099976,1080.449951,1080.449951,4665908
07-04-2024,984,1004,979.5999756,998.2000122,998.2000122,12139832
06-04-2024,948,948,855.4000244,903.9000244,901.1192627,26554598
04-04-2024,1016,1017,998.1500244,1011.599976,1008.487854,9138276
03-04-2024,993.25,995,980.0999756,987.2000122,984.1629639,6084495
01-04-2024,798,801.799988,791.299988,795.75,795.75,14298444
28-03-2024,982.5,999.9000244,979,992.7999878,989.7457275,9862996
27-03-2024,991.5999756,995,976.7000122,978.6500244,975.6392822,6640537
26-03-2024,977,995,976,986.2000122,983.1660156,9461531
22-03-2024,964.9000244,986.2000122,950.3499756,979.7999878,976.7857056,13638296
21-03-2024,951,969.25,946,964.9000244,961.9315796,11074207
20-03-2024,960.9000244,965.1500244,921.2000122,940.4500122,937.5567627,13900321
19-03-2024,968.5499878,970.5999756,951.5999756,957.75,954.8035278,9483750
18-03-2024,945.8499756,974.7999878,936.6500244,972.4500122,969.458313,12121719
15-03-2024,968.4000244,979.75,940,945.8499756,942.9401245,23390913
14-03-2024,964.9500122,982,955.4000244,967.75,964.7727661,22931801
13-03-2024,1019,1021,963.5499878,973.2000122,970.2060547,16564155
09-03-2024,1097.599976,1100,1082.199951,1085.099976,1085.099976,5088731
07-03-2024,984.9500122,987.3499756,973.5,975.6500244,975.6500244,7346258
06-03-2024,963,963,934,950.4500122,947.526001,12314329
05-03-2024,1038,1040.199951,996,1013.400024,1010.282349,11871773
04-03-2024,1004,1014.450012,992.5499878,1009.150024,1006.045471,8040366
01-03-2024,786.049988,790,776.25,781.450012,781.450012,8559060
29-02-2024,959,959.25,942.9000244,950.2000122,947.2767944,10346657
28-02-2024,966.1500244,976,950.2999878,958.0499878,955.1026001,15219187
27-02-2024,936.75,965,935.5,962.7000122,959.7383423,12810206
26-02-2024,937.0999756,945,930.7000122,936.9500122,934.0675659,5600234
23-02-2024,933.0999756,939.7999878,929.4000244,937.4000244,934.5161743,7047473
22-02-2024,924.6500244,933.8499756,914.5999756,932.2999878,929.4318237,6437014
21-02-2024,926.3499756,937.2000122,916.5,921.0499878,918.2164307,6011018
20-02-2024,934.4500122,934.6500244,920.4000244,926.3499756,923.5001221,4733639
19-02-2024,942.9500122,942.9500122,931.0499878,932.5999756,929.730896,4632214
16-02-2024,925,948.7999878,924.0999756,938.5999756,935.7124634,12826164
15-02-2024,923.7000122,927,916.3499756,920.5499878,917.7179565,6430799
14-02-2024,900,919.9500122,894.3499756,918.2999878,915.4749146,6570939
13-02-2024,911.5999756,919.0999756,894,906.9000244,904.1099854,8574218
09-02-2024,1105,1105,1087.349976,1092.650024,1092.650024,8116675
08-02-2024,1120,1120,1090.050049,1096.650024,1096.650024,21967812
07-02-2024,1004.049988,1005,979.0999756,981.2999878,981.2999878,12284132
05-02-2024,1020,1030,1011.549988,1027.800049,1024.638062,12695047
04-02-2024,999,1008,993.4000244,1004.650024,1001.559265,7995931
02-02-2024,886,895.75,876.8499756,878.75,876.0465698,13003437
01-02-2024,800.5,804,779,784.400024,784.400024,13791090
31-01-2024,865.2000122,896.5,865.2000122,884.2000122,881.4798584,24562392
30-01-2024,843,885.9500122,842.8499756,858.8499756,856.2077637,19734613
29-01-2024,811.8499756,843.7999878,811.0499878,841,838.4127197,12823686
25-01-2024,814,814.1500244,800.2999878,811.8499756,809.352356,10109720
24-01-2024,802.4000244,812,788.5,810.9000244,808.4053345,7217542
23-01-2024,824.9000244,827.5999756,796.2999878,800.4500122,797.9874878,9436209
19-01-2024,823.8499756,826,819.5,823.5499878,821.0164185,5706888
18-01-2024,807,822.9500122,797,819.0499878,816.5302124,11500495
17-01-2024,811,813.7000122,804,805.5499878,803.0717773,7895439
16-01-2024,812.4500122,827,812.4500122,818.8499756,816.3308105,10159066
15-01-2024,820,820.400024,810.299988,812.450012,812.450012,4835856
08-01-2024,1167,1176,1136.5,1144.400024,1144.400024,14375948
07-01-2024,989.75,1005.5,985.2000122,1002.049988,1002.049988,14006105
04-01-2024,1000,1009.849976,987.4500122,992.25,989.1973877,8629407
03-01-2024,958.9500122,980.4000244,956.7000122,977.4000244,974.3931274,10645369
02-01-2024,900,900.1500244,876.2999878,878.5,875.7973633,14505885
01-01-2024,785,798.7000122,781.0499878,790.5999756,788.1677246,12570717
29-12-2023,755,802.900024,754,779.950012,779.950012,41170191
28-12-2023,742.650024,757.950012,739.049988,753.900024,753.900024,14906199
27-12-2023,728,741.8499756,725.1500244,740.9000244,738.6206665,15052800
26-12-2023,727.400024,727.5,716.599976,719.549988,719.549988,7229143
22-12-2023,716.799988,731,712,724.700012,724.700012,12062238
21-12-2023,703,711.9000244,696.25,708.8499756,706.6692505,7702232
20-12-2023,730.9500122,733,703.0499878,705.25,703.0803223,8107602
19-12-2023,732.599976,732.599976,726,728.950012,728.950012,4511101
18-12-2023,732.900024,734.75,728.099976,730.799988,730.799988,5450397
15-12-2023,723.900024,734,721.25,732.400024,732.400024,12082079
14-12-2023,724,724.700012,718.599976,719.75,719.75,6732352
13-12-2023,716,721.450012,713.5,720.299988,720.299988,5807736
12-12-2023,724.7999878,724.7999878,713,715.4000244,713.1991577,6461539
10-12-2023,637,640.2000122,635.0499878,636.9500122,634.9904785,5928732
09-12-2023,638,639,615.25,620.799988,620.799988,12541377
07-12-2023,629.9500122,630.7999878,619.3499756,621.4500122,617.6132813,10785502
06-12-2023,567,568.900024,560.650024,564.150024,562.397217,7599572
05-12-2023,513.900024,520.5,510.299988,515.950012,514.346924,19766717
04-12-2023,459.3500061,468.6000061,458.2000122,465.5,462.6260376,13552440
01-12-2023,420.2999878,420.5,410.0499878,412.25,409.704834,12479034
30-11-2023,716.2999878,717.25,697,706.4000244,704.2268066,24275245
29-11-2023,702.75,714.400024,694.349976,712.349976,712.349976,16122864
28-11-2023,677.4500122,699.4500122,674.25,697.5,695.354187,16015860
24-11-2023,681.400024,681.950012,671.25,673.700012,673.700012,6951690
23-11-2023,683.2000122,685.9000244,677.0499878,679.9500122,677.8582153,5885370
22-11-2023,683.950012,687.349976,676.049988,681.200012,681.200012,9279642
21-11-2023,677,683.2999878,675,681.7000122,679.6027832,7291057
20-11-2023,682,686.75,670.7000122,674.2999878,672.2255249,8324354
17-11-2023,682.5,687.6500244,679.5999756,681.5499878,679.4532471,9563220
16-11-2023,674,685.5,670.9000244,680.4000244,678.3068237,17501373
15-11-2023,660,673.5,656.5499878,671.5499878,669.4840088,11324434
13-11-2023,653,654,649.299988,653.25,653.25,3279829
12-11-2023,717.7999878,726.5,716.5499878,720.7999878,718.5825195,6403209
10-11-2023,633,637.799988,632.599976,634,634,7701931
09-11-2023,634.6500244,635.4000244,630.5,634.8499756,632.8969116,8780510
08-11-2023,619.75,624.75,610,611.799988,611.799988,9347707
07-11-2023,624.9500122,630.4500122,622.1500244,628.5,624.6196899,12051173
05-11-2023,512,514.150024,505.5,511.600006,510.010468,11454020
04-11-2023,463.75,463.75,455.7999878,458.7000122,455.8680725,14495222
01-11-2023,415.75,420,413.5499878,418.2000122,415.618103,22224361
31-10-2023,642,642,627.299988,628.650024,628.650024,11395766
30-10-2023,643.7999878,643.7999878,621.8499756,628.5,626.5664673,12786883
27-10-2023,630,643.950012,628.450012,641.049988,641.049988,10232856
26-10-2023,635,635.6500244,624.1500244,626.5499878,624.6224365,8889373
25-10-2023,650,651.9000244,636.0499878,637.8499756,635.8876953,8229559
23-10-2023,663.6500244,667.25,645,647.3499756,645.3584595,8564004
20-10-2023,666.6500244,676.4000244,660.5,663.2000122,661.159729,11759568
19-10-2023,662.9500122,672.2999878,658.5999756,668.7999878,666.7424927,10633043
18-10-2023,658.599976,672.25,653.799988,668.5,668.5,14908778
17-10-2023,670,670.9000244,654.6500244,655.7000122,653.6828003,10263992
16-10-2023,668.5499878,677.7999878,661.25,666.2000122,664.1505127,20005816
13-10-2023,633.9500122,669,633,667.0999756,665.0476685,28011678
11-10-2023,649.3499756,652.9500122,644,651.0499878,649.0470581,6425792
10-10-2023,620,632.5,617.5999756,630.5499878,628.6101685,9833429
08-10-2023,623,628.2999878,598,618.25,616.3480225,53116980
07-10-2023,624,634.799988,617.549988,618.650024,616.727844,23802524
05-10-2023,508,512.900024,504.350006,509.5,507.916992,12481404
04-10-2023,452.0499878,473.2999878,452,461.2999878,458.4519653,50462653
03-10-2023,433,437.7999878,430.7999878,435.8500061,433.1591187,10417015
02-10-2023,437.9500122,447.7999878,431.2000122,445.8500061,443.0973816,14798390
01-10-2023,400,417.75,400,412.8999939,410.350769,54021379
29-09-2023,618.700012,633,617,630.200012,630.200012,8969405
28-09-2023,622.900024,623.799988,612.25,614.099976,614.099976,6768196
27-09-2023,619.950012,621.900024,616.75,620.150024,620.150024,5960490
26-09-2023,618.700012,625.700012,617.950012,619.799988,619.799988,6271108
25-09-2023,623.849976,625.200012,617.900024,618.700012,618.700012,6390681
22-09-2023,628,630.7999878,619,620.4500122,618.5412598,6551917
21-09-2023,638.5,641.7000122,624,627.0499878,625.1209106,9266854
20-09-2023,640.7000122,647,637,638.5,636.5357056,11777925
18-09-2023,635.9000244,644.2000122,633.1500244,640.6500244,638.6790771,11108349
15-09-2023,628.7000122,636.5,627.1500244,634.25,632.2987671,18917805
14-09-2023,628.099976,630.799988,623.299988,624.599976,624.599976,5722295
13-09-2023,621,628.5,619.5499878,625.9000244,623.9744873,6988358
11-09-2023,644,653.650024,642.700012,649.349976,649.349976,10155047
10-09-2023,620.7999878,622,613.7000122,617.3499756,615.4507446,6381189
08-09-2023,610.599976,624,605.349976,622.549988,622.549988,13362350
06-09-2023,564.4000244,566.4500122,559.2999878,562.2999878,558.8284302,9361533
05-09-2023,502,512.799988,501.549988,503.649994,502.085144,19818780
03-09-2023,439.100006,442.049988,431.299988,432.200012,430.857147,5696737
02-09-2023,440,440.7000122,433.5499878,436.75,434.0535583,7349418
01-09-2023,386.350006,392.700012,385,389.450012,388.23999,14693099
31-08-2023,608.799988,609.650024,599.049988,601,601,10544271
30-08-2023,611.2000122,612.9000244,605,605.5499878,603.6870728,5676055
29-08-2023,603.599976,610.5,603.599976,607.150024,607.150024,6956667
28-08-2023,605.400024,608.5,601.549988,602.400024,602.400024,7479254
25-08-2023,610.8499756,616.7000122,593.2999878,605.0999756,603.2384033,16075509
24-08-2023,618,619,609.650024,610.950012,610.950012,7096025
23-08-2023,622.75,622.75,613.150024,613.900024,613.900024,8248333
22-08-2023,621.7999878,626.5,618.5999756,620.2000122,618.2919922,8534395
21-08-2023,617,623.2999878,614.7999878,620.5,618.5910645,9580365
18-08-2023,612.799988,620.099976,610.900024,615.799988,615.799988,11190760
17-08-2023,620,622,611,613.75,613.75,12119293
16-08-2023,606.700012,621.349976,597.299988,618.75,618.75,14562074
14-08-2023,612,612,594.5,607.349976,607.349976,14492164
12-08-2023,722.0499878,727.5999756,707.5,714.5499878,712.3517456,8557203
11-08-2023,648,649.0499878,641.9000244,642.5499878,640.5732422,6551864
09-08-2023,617.950012,628.900024,614.200012,627.25,627.25,16190749
08-08-2023,612.549988,614.75,605.25,607.299988,607.299988,8863640
06-08-2023,570,576.5499878,557,559.7000122,556.2444458,21527339
05-08-2023,480,502.299988,478.100006,500.5,498.944946,23515333
03-08-2023,439,441.25,436.100006,439.299988,437.935089,7850052
02-08-2023,435.4500122,441,431.5499878,440.1000061,437.3828735,8668267
31-07-2023,640.200012,645.549988,635.900024,644.299988,644.299988,7502361
28-07-2023,646,646,631.799988,635.299988,635.299988,9299530
27-07-2023,647,648.450012,636.75,643.700012,641.700012,11696851
26-07-2023,640,665.400024,639,641.099976,639.108093,31673714
25-07-2023,636,642.5,633.349976,639.450012,637.463257,13988137
24-07-2023,627.9500122,634.4500122,626.25,629.25,625.3651123,12247844
21-07-2023,621,631,617.7000122,625.75,621.8867188,12914610
20-07-2023,622.650024,623.599976,616.200012,621.650024,619.718567,7834891
19-07-2023,614,625.299988,610.150024,620.599976,618.671753,11128348
18-07-2023,620.4000244,620.8499756,607,612.0999756,608.3209229,10359400
17-07-2023,626.900024,627,617.150024,618.5,616.578308,7580645
14-07-2023,623,626,619.5,624.9000244,621.0419312,7010179
13-07-2023,625,626.5,615.5,620.650024,618.72168,9689708
12-07-2023,725,727.5,716,721.9500122,719.7290039,10451801
11-07-2023,645,649.900024,643.299988,645,645,6588073
09-07-2023,610.900024,616.5,609.049988,614.900024,614.900024,6520293
08-07-2023,619,619,608.5,609.5,607.624939,9893466
07-07-2023,600,624.799988,592.200012,618.200012,616.279236,21066726
06-07-2023,558.7999878,575,552.1500244,567.9500122,564.4435425,20855239
02-07-2023,441.7000122,443.3999939,432.8999939,435.4500122,432.7615967,9023645
30-06-2023,588.349976,599,588,595.549988,593.699585,12488047
28-06-2023,573.099976,573.099976,573.099976,573.099976,571.319336,0
27-06-2023,570,576.900024,568.450012,573.099976,571.319336,9404450
26-06-2023,560,569,557.7999878,567.8499756,564.3441162,6986621
23-06-2023,570,571.150024,557.700012,559.650024,557.911194,9362695
22-06-2023,584,584.7000122,568.2000122,569.3499756,565.8348389,11229179
21-06-2023,584.950012,585.900024,574.5,581.400024,579.593628,9146332
20-06-2023,566.049988,583.950012,562.5,583.25,581.437805,18074902
19-06-2023,570.6500244,573.2000122,564.2000122,566.0499878,562.5552368,6280388
16-06-2023,569.650024,572.200012,566.049988,569.799988,568.029602,8736313
15-06-2023,571.7999878,575,567.75,568.4500122,564.9404907,12475759
14-06-2023,566,571.2000122,564,570.2999878,566.7790527,12713256
13-06-2023,567.7000122,571.0499878,560.75,562.2000122,558.7290649,12845897
12-06-2023,709.049988,724.799988,709,722.450012,722.450012,12148825
11-06-2023,652.8499756,652.8499756,643.2000122,646.0499878,644.062439,10801301
10-06-2023,627,627.3499756,620,622.4500122,620.5350952,7922379
09-06-2023,611.150024,612.549988,605.599976,610.25,610.25,6520064
07-06-2023,590.7999878,604.9500122,588.5499878,600.7999878,597.0906982,14356681
06-06-2023,549.450012,557,545.349976,555.75,554.023254,15395092
04-06-2023,426.5,439.2999878,423.75,437.6499939,434.947998,10907492
03-06-2023,430.9500122,441.4500122,430,440.1000061,437.3828735,11307064
02-06-2023,444.4500122,447,439.5499878,442,439.2711487,6795084
01-06-2023,386.1000061,388.3999939,381,382,379.641571,8715469
31-05-2023,519.950012,527.5,516.400024,526.299988,524.664795,12327284
30-05-2023,521.4500122,523.5,518,518.7999878,515.5969849,5134688
29-05-2023,525,525.0999756,519.7000122,521.4500122,518.2305908,6596504
26-05-2023,514.900024,519.75,512.200012,518.450012,516.839172,8360570
25-05-2023,518,518,509.100006,514.849976,513.250305,11543712
24-05-2023,527.150024,529.650024,519.150024,520.200012,518.58374,7648284
23-05-2023,522.5,531,521.1500244,528.5,525.2371216,12256902
22-05-2023,524.950012,527,519.349976,522.5,520.876587,9978339
19-05-2023,509.7999878,526.4000244,504.75,524.9500122,521.7089844,19343560
18-05-2023,518.7999878,520.9000244,507.1000061,508.4500122,505.3108826,12293322
17-05-2023,522.5,523.9500122,512.5,515.5,512.3173218,13684847
16-05-2023,533.950012,535.950012,518.849976,521.150024,519.530823,16514882
15-05-2023,523.849976,537.150024,521.5,530.849976,529.200623,38270067
12-05-2023,705.900024,714.900024,705,708.950012,708.950012,9601509
10-05-2023,619,621.3499756,614.6500244,619.5999756,617.6937866,7893892
09-05-2023,610,618.900024,608.049988,611.150024,611.150024,8560651
07-05-2023,592,593,584.9500122,588.25,584.6182251,8715919
06-05-2023,539,548.7999878,537.9000244,546.25,542.8775024,15008325
05-05-2023,481.649994,484.700012,476.149994,477.100006,475.617645,4830674
04-05-2023,424.25,428.75,423.149994,426.549988,425.224701,8821326
01-05-2023,387.899994,388.75,382.5,386.899994,385.697906,10443908
28-04-2023,481.399994,488,478.350006,484.950012,483.443268,9947813
27-04-2023,478.5,482,476.5,481.600006,480.103668,7085793
26-04-2023,473,479.5,472.600006,478.200012,476.714233,7791425
25-04-2023,475.200012,476.399994,471.899994,473.549988,472.078674,6888352
24-04-2023,471.200012,476,468.299988,475.200012,473.723572,8020593
21-04-2023,476.700012,476.700012,467.200012,471.200012,469.735992,8478118
20-04-2023,473.7000122,479.7000122,469.3999939,476.7999878,473.8562927,14264206
19-04-2023,473,475.5,467.850006,469.399994,467.941559,7368610
18-04-2023,475,483.350006,468.100006,473,471.530396,16140056
17-04-2023,471,473,465.799988,472.149994,470.683014,10710167
13-04-2023,464.950012,472,463.25,469.5,468.04126,12733670
12-04-2023,716,717,704.799988,705.599976,705.599976,9348036
10-04-2023,620.799988,620.799988,608.299988,613.599976,613.599976,7612709
09-04-2023,615.5999756,615.5999756,606,609,607.1264648,8392665
08-04-2023,624.8499756,625,613.2999878,615,613.1079712,11806739
07-04-2023,594.400024,596.400024,589.5,591.450012,589.612366,6917886
05-04-2023,483.600006,486.399994,478.75,480.799988,479.306122,5650101
01-04-2023,394.799988,394.799988,385,385.600006,384.401947,16121049
31-03-2023,411.350006,421.75,411,420.799988,419.492554,11037881
29-03-2023,401.6000061,410.6000061,401.6000061,409.2000122,406.673645,10478506
28-03-2023,414.149994,414.5,400.450012,401.600006,400.352234,9553659
27-03-2023,416,418.5,410.25,412.049988,410.769745,7433933
24-03-2023,419,420.549988,414.799988,416.5,415.205933,6877960
23-03-2023,416,422.5,416,419.149994,417.847687,9817460
22-03-2023,416,418.3999939,413.75,416.1000061,413.5310669,5728054
21-03-2023,412.8500061,413.8999939,407.7000122,412.5499878,410.0029602,7391950
20-03-2023,415.600006,416.950012,405.5,410.75,409.473785,10075022
17-03-2023,419,423.450012,414.549988,419,417.698151,8658701
16-03-2023,413.2999878,418.5,405,415.7000122,413.1335144,11854885
15-03-2023,422,425,410.100006,411.350006,410.07193,7681009
14-03-2023,422.8500061,424.2000122,413.3999939,416.6499939,414.0776672,9189043
13-03-2023,436.1000061,437,419.1000061,422.3999939,419.7921448,8780169
11-03-2023,662,666,646.200012,647.5,647.5,23087856
10-03-2023,632.5999756,632.6500244,618.5999756,620.4500122,618.5412598,6894577
08-03-2023,623,626.4500122,614.1500244,618.9500122,617.0458374,11458920
07-03-2023,600,602.2999878,590,590.7999878,587.1524658,11131048
05-03-2023,480.25,485.1000061,477.75,483.7000122,480.7136841,8529233
04-03-2023,423,424.950012,419.5,424.25,422.931854,6948329
03-03-2023,422.6000061,430.5,421.9500122,428,425.3575745,8027522
02-03-2023,447,450.7999878,442.3500061,445.4500122,442.6998291,13067403
01-03-2023,396,398.3500061,393,393.8999939,391.4681091,9431220
28-02-2023,419,424.7999878,419,420.7000122,418.1026611,9652088
27-02-2023,427.75,428.049988,413.049988,417.950012,416.651428,10438928
24-02-2023,435.3999939,436.7000122,427,427.75,425.1091309,7895024
23-02-2023,428.649994,436.450012,427.200012,433.200012,431.854065,9278920
22-02-2023,435.299988,435.850006,428.25,429.450012,428.115692,7209130
21-02-2023,445.200012,445.200012,435.25,436.5,435.143799,8957930
20-02-2023,441.799988,445.299988,436.25,443,441.623596,9717197
17-02-2023,436,442.450012,436,439.899994,438.533234,6955445
16-02-2023,445,448.25,440.5,441.6000061,438.8735962,7670688
15-02-2023,438.5,444.8999939,438.1499939,444.1499939,441.4078674,9857016
14-02-2023,442,444.2999878,434.3999939,440.5499878,437.8300781,8565559
13-02-2023,445.5,446.8999939,438.8999939,441.0499878,438.3269958,8333767
11-02-2023,632,638.200012,630.099976,636.450012,636.450012,9934305
08-02-2023,644,644.2999878,616.4500122,622.6500244,620.7344971,15762687
06-02-2023,537,541.25,532.75,535.9000244,532.5914307,12294728
05-02-2023,482.5,484,474.5499878,480.25,477.2849731,11542592
03-02-2023,426,426.25,419.549988,420.450012,419.143677,5661103
02-02-2023,446.75,449.200012,440.700012,444.799988,443.417999,11344554
01-02-2023,392.5,396,391,394.799988,393.573334,10501357
31-01-2023,443.700012,454.799988,440.899994,452.100006,450.695313,25154475
30-01-2023,445.6000061,450,437.6499939,443.6499939,440.9109497,18316743
27-01-2023,438,453.399994,435.149994,445.600006,444.215515,63360467
25-01-2023,423.75,427.25,417.7000122,419.0499878,416.4627991,22975581
24-01-2023,410,424,410,422.149994,420.838379,30197475
23-01-2023,407,410.950012,405,408.399994,407.131104,13113183
20-01-2023,404,412.5,401.200012,403.149994,401.8974,23906114
19-01-2023,406.5,407.799988,400.100006,400.75,399.504852,13126520
18-01-2023,415.899994,415.950012,407.450012,408.399994,407.131104,13310316
17-01-2023,413,419.4500122,412.5,415.2999878,412.7359619,12337969
16-01-2023,413.5,414.899994,407.600006,413,411.716797,11462140
13-01-2023,413,416.350006,408,411.5,410.221466,10449630
12-01-2023,708,711,703,705.4500122,703.2797241,10565415
11-01-2023,630,633.7999878,626.2999878,627.7000122,625.7689209,8785264
09-01-2023,604.2000122,614.9000244,601.9000244,611.2000122,609.3197021,10297492
08-01-2023,645,652.9000244,642,643.6500244,641.6698608,8924219
06-01-2023,527.5,536.25,522.8499756,535.2000122,531.8956909,12511265
03-01-2023,421.5,428,421.5,426,424.676422,7595114
02-01-2023,456.7999878,461.5,437.6499939,446.6499939,443.8924255,23798589
30-12-2022,391,392.2000122,387,387.9500122,385.5548706,9198673
29-12-2022,389,390,383.0499878,385.8999939,383.5174866,15627403
28-12-2022,394,395.899994,390.399994,391.299988,390.084229,8443917
27-12-2022,390,397.450012,388.5,394.149994,392.925354,14372461
26-12-2022,380.25,390.7000122,375.2000122,384.7999878,382.4242554,16979026
23-12-2022,390,390,377,378.3500061,376.0141296,19902886
22-12-2022,404.100006,404.700012,390.200012,394.450012,393.224457,14908929
21-12-2022,412.6000061,414.3999939,401,402.6000061,400.1144104,11606059
20-12-2022,418,418,408,410.5,407.9656372,12341042
19-12-2022,421.899994,422.850006,415.5,418,416.701263,9809103
16-12-2022,417.350006,427.799988,413.100006,421.600006,420.2901,50949198
15-12-2022,418.850006,422.799988,415.700012,416.700012,415.405334,7542601
14-12-2022,420.549988,421.350006,417.350006,417.899994,416.601563,6314883
13-12-2022,419.9500122,421.5,417.25,418.5,415.9162292,9717894
12-12-2022,412,416.899994,408,414.149994,412.86322,8009229
10-12-2022,394.5499878,398.2000122,391.1000061,396.5499878,394.1017456,14287344
09-12-2022,447.700012,453,447,451,449.598724,8962633
08-12-2022,475.75,481.4500122,470,477.5499878,474.6016235,13482890
07-12-2022,433,435,428.149994,430.549988,429.21225,9518822
05-12-2022,382,384.6499939,366.2000122,372.2999878,370.0014648,33511538
04-12-2022,450.799988,450.799988,435,438.299988,436.938171,22698696
01-12-2022,505.850006,511.850006,503.5,507.25,505.673981,16255334
30-11-2022,435,441,433.299988,439.399994,438.03476,14727892
29-11-2022,432.5,437.899994,429.549988,433.149994,431.804199,8630105
28-11-2022,435,440.3500061,432.3999939,433.25,430.5751648,10701208
25-11-2022,425,435.1499939,424,433.2000122,430.5254822,18764073
24-11-2022,424.5,425.25,420.700012,423.399994,422.084473,6768613
23-11-2022,426.8500061,429.2999878,422.8500061,424.0499878,421.4319458,6568241
22-11-2022,421,426.3999939,420.5,424.7000122,422.0779724,6407614
21-11-2022,425.6000061,427.6000061,420,421.1000061,418.5001831,9497812
18-11-2022,424,426.450012,421.149994,423.799988,422.483246,9851962
17-11-2022,422,427.549988,419.600006,423.149994,421.835266,15621809
16-11-2022,436.950012,438.200012,429.600006,431.549988,430.209167,8206169
15-11-2022,434.899994,438.5,434.100006,437.149994,435.791779,10696024
14-11-2022,424,437.7000122,423.5,433.7000122,431.0223999,17996083
11-11-2022,420,425.5,414.700012,423.5,422.184174,19296401
10-11-2022,397,399.5,391.299988,393.350006,392.127869,14641301
08-11-2022,482.5499878,485,475.6000061,476.6499939,473.7072144,12777503
07-11-2022,438.0499878,441.2000122,433.4500122,437.0499878,434.3516846,12619654
05-11-2022,396,397,377.5499878,388.1499939,385.7536011,29215175
04-11-2022,457,458.8999939,451,452.0499878,449.2590942,14339854
03-11-2022,413.600006,421.149994,407.399994,418.149994,416.8508,51510243
02-11-2022,503.25,507,497,498.8500061,495.7701721,13534899
01-11-2022,503,507.899994,498.149994,501.299988,499.742432,16269193
31-10-2022,414.3500061,416.2999878,411.6000061,412.75,410.2017517,9928218
28-10-2022,408,411.200012,406.100006,409.899994,408.626434,12488938
27-10-2022,408.549988,411.700012,404,407.700012,406.433289,14614841
25-10-2022,404.3500061,410.5,403.2000122,404.5499878,402.0523682,17979661
24-10-2022,406,406,400.149994,401.600006,400.352234,2871205
21-10-2022,397,402.25,394.700012,398.049988,396.813232,10279618
20-10-2022,397,399.8999939,393.1000061,398.1000061,395.6421814,10747183
19-10-2022,406.200012,406.950012,397.299988,399.049988,397.81015,8648435
18-10-2022,401,406.700012,400.700012,404.25,402.993988,14215544
17-10-2022,394,398.8999939,392.5,396.1000061,393.654541,9543556
14-10-2022,407,409.200012,395.299988,396.25,395.01886,12875470
13-10-2022,396.549988,403.5,394.549988,399,397.760315,12584114
11-10-2022,420.5,420.549988,409.200012,412.200012,410.919312,26251660
10-10-2022,403.3999939,403.3999939,393.0499878,395.9500122,393.5054626,32914630
08-10-2022,470,477.200012,463.350006,475.549988,474.072449,13360759
06-10-2022,423,428.850006,422,428.049988,426.720032,11914234
05-10-2022,400,408.5,389.600006,391.75,390.532837,16540303
03-10-2022,427,434.950012,414,419.600006,418.296295,59776817
02-10-2022,506.700012,510.5,504.200012,507.450012,505.873352,14537945
01-10-2022,493.100006,504.899994,491.299988,503.700012,502.13501,25193771
30-09-2022,398,408.25,392.5,404.6000061,402.1020508,20951277
29-09-2022,411,413.25,399.600006,402.25,401.000214,20725995
28-09-2022,394.899994,406.600006,392.850006,399.100006,397.859985,18114880
27-09-2022,403.8999939,404,390.3500061,398.7999878,396.3378296,21932747
26-09-2022,416,417.899994,393.149994,397.5,396.264954,33230938
23-09-2022,431.899994,431.899994,420.549988,423.100006,421.785431,13441609
22-09-2022,425,434.600006,422.549988,432.200012,430.857147,13600786
21-09-2022,433.950012,436,425.5,427.649994,426.321289,10831068
20-09-2022,430.6000061,443.3500061,430.6000061,434.25,431.5690002,17557661
19-09-2022,431.5,431.6000061,424.0499878,425.4500122,422.8233337,15236142
16-09-2022,446,446.3999939,429.1000061,432.5,429.8298035,20992324
15-09-2022,452.3999939,455.8500061,446.0499878,447.25,444.4887085,10356713
14-09-2022,447.600006,454.700012,447,450.200012,448.801239,10360461
13-09-2022,454.2999878,458.9500122,453.5499878,456.7999878,453.9797668,10661280
12-09-2022,419.299988,420.950012,409.549988,413.299988,412.015869,9920219
11-09-2022,439.2000122,441.2000122,432,433.1499939,430.475769,14471443
09-09-2022,447.5,449.6499939,440.6000061,445.8999939,443.1470642,14294289
06-09-2022,431.899994,435.649994,426.100006,428.5,427.16864,13043367
05-09-2022,407.1499939,407.3999939,395,403.9500122,401.4560852,18076956
03-09-2022,394.9500122,409.25,389.5,405.8999939,403.3940125,48376222
02-09-2022,496.5,503.7000122,494.7000122,501.25,498.1553345,12430730
